Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total assists_Total,total blocked scoring att_Total,total interception_Total,total won tackle_Total,total big chances saved_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total assists_p90,total blocked scoring att_p90,total interception_p90,total won tackle_p90,total big chances saved_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total assists_TotalPR,total blocked scoring att_TotalPR,total interception_TotalPR,total won tackle_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total assists_p90PR,total blocked scoring att_p90PR,total interception_p90PR,total won tackle_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
HNK Gorica,2lxdu85eno8hnzkzinx44wvjt,ekz6v26gdjjrx2ys7oh2obpjo,A. Kavelj,Ante Kavelj,21,Midfielder,Croatia,Midfielder,54.0,2.0,68.0,10.0,120.0,19.0,2.0,2.0,1.0,1.0,0.0,0.0,32.0,21.0,0.0,447.0,0.0,3.0,6.0,0.0,0.0,1.0,7.0,4.0,1.0,0.0,68.18,33.33,100.0,0.0,0.0,60.38,59.38,57.14,0.1363595683602367,0.1730403287838484,0.0,5.0,0.10654004,4.0,18.0,13.0,0.4460879599999998,73.0,10.872483221476507,0.4026845637583892,13.691275167785234,2.013422818791946,24.161073825503355,3.825503355704698,0.4026845637583892,0.4026845637583892,0.2013422818791946,0.2013422818791946,0.0,0.0,6.442953020134228,4.228187919463087,0.0,0.0,0.6040268456375839,1.2080536912751678,0.0,0.0,0.2013422818791946,1.4093959731543624,0.8053691275167785,0.2013422818791946,0.0,68.18,33.33,100.0,0.0,0.0,60.38,59.38,57.14,0.027454946649712,0.0348403346544661,0.0,1.006711409395973,0.0214510147651006,0.8053691275167785,3.624161073825504,2.61744966442953,0.0898163677852348,14.697986577181208,DM/CM,19,83,24,74,19,100,40,33,43,36,7,7,69,98,40,19,57,57,10,43,62,55,36,95,52,5,5,93,10,19,81,71,52,19,52,19,29,29,60,57,38,62,33,10,86,29,67,19,100,38,33,43,43,7,7,90,100,40,19,48,62,10,43,67,57,38,95,52,5,5,93,10,19,81,71,52,19,52,19,24,19,71,67,43,62,29,Prva HNL
HNK Gorica,2lxdu85eno8hnzkzinx44wvjt,ia0gbmz8j5hdx14agb7p1ck,I. Cvijanović,Ivan Cvijanovic,22,Defender,Croatia,Defender,98.0,9.0,107.0,13.0,196.0,5.0,8.0,5.0,3.0,2.0,7.0,7.0,38.0,30.0,1.0,594.0,1.0,4.0,11.0,1.0,0.0,1.0,4.0,13.0,0.0,0.0,77.17,29.55,23.68,14.29,20.0,55.07,38.46,61.9,0.4708968407233528,0.9377618515143428,1.0,9.0,0.18100367,4.0,21.0,24.0,0.6813607299999999,114.0,14.84848484848485,1.3636363636363638,16.212121212121215,1.9696969696969693,29.6969696969697,0.7575757575757576,1.2121212121212122,0.7575757575757576,0.4545454545454546,0.303030303030303,1.0606060606060606,1.0606060606060606,5.757575757575758,4.545454545454546,0.1515151515151515,0.1515151515151515,0.6060606060606061,1.6666666666666667,0.1515151515151515,0.0,0.1515151515151515,0.6060606060606061,1.9696969696969693,0.0,0.0,77.17,29.55,23.68,14.29,20.0,55.07,38.46,61.9,0.0713480061702049,0.1420851290173246,0.1515151515151515,1.3636363636363638,0.0274247984848484,0.6060606060606061,3.181818181818182,3.6363636363636367,0.1032364742424242,17.272727272727273,LB/LCB,73,93,67,77,60,70,83,83,77,80,67,67,100,93,93,77,37,93,30,30,57,33,100,53,53,33,20,73,20,77,53,20,40,87,87,63,73,60,63,93,87,60,73,33,87,53,53,53,40,67,60,60,80,53,47,87,93,93,67,27,87,27,30,47,27,100,53,53,33,20,73,20,77,53,20,40,73,73,60,60,47,53,80,67,47,73,Prva HNL
Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,1c7tr11lak5xwdw7s8b93zw7p,M. Livaja,Marko Livaja,33,Attacker,Croatia,Striker,18.0,2.0,33.0,3.0,49.0,6.0,4.0,10.0,8.0,2.0,4.0,5.0,10.0,3.0,3.0,232.0,6.0,20.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.13,50.0,66.67,25.0,60.0,38.46,85.71,0.0,1.0041049582792023,0.3657831666037981,2.0,6.0,0.18467995,1.0,0.0,5.0,0.46064547,19.0,6.982758620689655,0.7758620689655172,12.801724137931034,1.1637931034482758,19.00862068965517,2.327586206896552,1.5517241379310345,3.879310344827586,3.103448275862069,0.7758620689655172,1.5517241379310345,1.939655172413793,3.879310344827586,1.1637931034482758,1.1637931034482758,2.327586206896552,7.758620689655172,1.1637931034482758,0.3879310344827586,0.0,0.0,0.0,0.0,0.0,0.0,73.13,50.0,66.67,25.0,60.0,38.46,85.71,0.0,0.3895234751945181,0.1418986422169906,0.7758620689655172,2.327586206896552,0.0716430840517241,0.3879310344827586,0.0,1.939655172413793,0.1786986737068965,7.370689655172414,ST,40,80,33,80,20,37,37,30,37,47,20,20,7,33,53,67,50,7,13,27,10,20,10,53,53,67,57,100,7,93,33,100,10,33,47,47,60,60,43,13,50,73,40,87,87,93,87,87,67,73,93,87,80,60,60,20,80,93,93,93,27,27,27,10,20,10,53,53,67,57,100,7,93,33,100,10,80,73,80,93,93,60,13,87,100,80,Prva HNL
Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,1cmam3v7m99g5x18rm986nbze,Dali,Dalisson de Almeida Leite,26,Midfielder,Spain,Midfielder,39.0,2.0,111.0,4.0,148.0,1.0,17.0,19.0,8.0,11.0,13.0,13.0,24.0,0.0,1.0,448.0,9.0,15.0,15.0,4.0,3.0,3.0,2.0,3.0,0.0,0.0,84.09,57.14,20.0,30.77,47.37,41.38,33.33,75.0,1.5313759928446151,1.2195130478402374,9.0,27.0,0.6498455899999998,12.0,15.0,27.0,0.8187095000000001,63.0,7.834821428571429,0.4017857142857143,22.299107142857142,0.8035714285714286,29.732142857142858,0.2008928571428571,3.415178571428571,3.8169642857142856,1.6071428571428572,2.2098214285714284,2.611607142857143,2.611607142857143,4.821428571428571,0.0,0.2008928571428571,1.8080357142857144,3.013392857142857,3.013392857142857,0.8035714285714286,0.6026785714285714,0.6026785714285714,0.4017857142857143,0.6026785714285714,0.0,0.0,84.09,57.14,20.0,30.77,47.37,41.38,33.33,75.0,0.3076424985625343,0.2449914605036191,1.8080357142857144,5.424107142857142,0.1305493372767856,2.4107142857142856,3.013392857142857,5.424107142857142,0.164472890625,12.65625,CM/AM,50,43,73,20,67,43,93,93,83,100,63,63,60,13,67,100,73,93,53,93,77,50,53,53,53,67,47,23,13,80,47,67,80,93,87,90,93,93,90,57,73,67,67,47,47,67,27,67,40,100,93,87,93,60,53,47,13,60,100,67,100,33,93,60,27,40,53,53,67,47,23,13,80,47,67,80,93,87,87,93,93,93,53,73,80,53,Prva HNL
Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,2jak0xxn0306bv6vv1z5vdjbo,Š. Hrgović,Simun Hrgovic,22,Defender,Croatia,Defender,123.0,6.0,129.0,8.0,246.0,3.0,19.0,8.0,2.0,6.0,10.0,12.0,18.0,16.0,1.0,648.0,1.0,13.0,2.0,4.0,2.0,4.0,6.0,5.0,0.0,0.0,85.42,42.11,24.0,40.0,12.5,48.65,42.86,55.56,0.519801215552722,1.7053159196748664,5.0,23.0,0.56260423,12.0,15.0,23.0,1.3165993300000003,102.0,17.083333333333332,0.8333333333333333,17.916666666666668,1.1111111111111112,34.166666666666664,0.4166666666666666,2.638888888888889,1.1111111111111112,0.2777777777777778,0.8333333333333333,1.3888888888888888,1.6666666666666663,2.5,2.2222222222222223,0.1388888888888889,0.1388888888888889,1.805555555555556,0.2777777777777778,0.5555555555555556,0.2777777777777778,0.5555555555555556,0.8333333333333333,0.6944444444444444,0.0,0.0,85.42,42.11,24.0,40.0,12.5,48.65,42.86,55.56,0.0721946132712113,0.2368494332881758,0.6944444444444444,3.194444444444444,0.0781394763888888,1.6666666666666663,2.083333333333333,3.194444444444444,0.1828610180555556,14.166666666666666,LB/LCB,80,80,87,37,80,27,100,93,57,97,93,90,43,60,93,77,90,37,80,93,93,50,50,53,53,93,37,80,40,60,47,37,27,93,100,93,100,93,97,60,80,93,67,67,80,73,27,67,13,93,87,40,100,67,87,13,33,87,60,67,27,73,87,80,33,20,53,53,93,37,80,40,60,47,37,27,80,93,87,93,93,87,40,47,80,47,Prva HNL
Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,3pmxeo3dvepq6a1s6dxvjeoh6,A. Sanyang,Abdoulie Sanyang,27,Attacker,Gambia,Striker,19.0,3.0,74.0,1.0,90.0,1.0,6.0,4.0,4.0,0.0,21.0,23.0,34.0,0.0,1.0,386.0,3.0,26.0,9.0,11.0,1.0,1.0,2.0,8.0,0.0,0.0,84.11,33.33,13.64,52.38,75.0,59.65,50.0,61.54,0.3870478912916879,0.4007473728205396,2.0,12.0,0.32527158,3.0,7.0,6.0,0.2766379699999999,30.0,4.430051813471502,0.6994818652849741,17.253886010362695,0.233160621761658,20.984455958549223,0.233160621761658,1.3989637305699485,0.932642487046632,0.932642487046632,0.0,4.896373056994819,5.362694300518135,7.927461139896374,0.0,0.233160621761658,0.6994818652849741,6.062176165803109,2.098445595854922,2.5647668393782386,0.233160621761658,0.233160621761658,0.466321243523316,1.865284974093264,0.0,0.0,84.11,33.33,13.64,52.38,75.0,59.65,50.0,61.54,0.0902443269851085,0.093438506616188,0.466321243523316,2.7979274611398965,0.0758405238341969,0.6994818652849741,1.6321243523316062,1.3989637305699485,0.0645010810880828,6.994818652849741,RW,38,50,62,31,50,44,38,38,56,12,94,94,88,12,62,44,75,88,88,56,31,25,88,56,50,88,44,12,50,100,100,94,38,38,38,31,62,50,50,62,25,25,50,25,38,88,38,38,38,38,38,38,12,88,88,88,12,62,50,100,100,75,50,38,38,100,56,50,88,44,12,50,100,100,94,38,38,25,25,62,50,50,62,25,25,38,Prva HNL
Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,3podnemdvn8t99b0y5jzwozkk,R. Raçi,Ron Raçi,24,Defender,Kosovo,Defender,209.0,0.0,91.0,15.0,300.0,0.0,0.0,3.0,2.0,1.0,4.0,4.0,11.0,12.0,0.0,360.0,0.0,2.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,91.46,50.0,0.0,75.0,0.0,55.0,0.0,20.0,0.2324144987618297,0.0,1.0,8.0,0.16394081,6.0,18.0,18.0,0.4401527499999998,161.0,52.25,0.0,22.75,3.75,75.0,0.0,0.0,0.75,0.5,0.25,1.0,1.0,2.75,3.0,0.0,0.0,0.5,0.75,0.75,0.0,0.0,0.5,0.25,0.0,0.0,91.46,50.0,0.0,75.0,0.0,55.0,0.0,20.0,0.0581036246904574,0.0,0.25,2.0,0.0409852025,1.5,4.5,4.5,0.1100381874999999,40.25,CB,71,40,46,46,67,4,17,62,52,73,83,81,23,8,44,31,25,60,88,46,25,8,15,44,52,92,62,40,62,31,40,4,12,50,17,73,81,83,92,46,35,38,42,96,40,67,58,83,4,17,79,58,79,92,92,12,8,44,31,25,75,96,46,25,8,12,44,52,92,62,40,62,31,40,4,12,58,17,79,83,83,92,62,52,58,75,Prva HNL
Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,65aewljrlnaritfgi91zhpnmx,D. Marešić,Dario Maresic,26,Defender,Austria,Defender,337.0,1.0,231.0,57.0,567.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,25.0,22.0,0.0,577.0,0.0,4.0,6.0,1.0,0.0,1.0,6.0,7.0,0.0,0.0,91.75,67.06,50.0,100.0,0.0,64.1,77.78,63.64,0.127193046841529,0.1427616697873362,1.0,25.0,0.4798549400000001,4.0,64.0,65.0,1.20496064,377.0,52.56499133448873,0.1559792027729636,36.03119584055459,8.890814558058924,88.44020797227036,1.0918544194107451,0.3119584055459272,0.3119584055459272,0.1559792027729636,0.1559792027729636,0.1559792027729636,0.1559792027729636,3.89948006932409,3.431542461005199,0.0,0.0,0.6239168110918544,0.9358752166377816,0.1559792027729636,0.0,0.1559792027729636,0.9358752166377816,1.0918544194107451,0.0,0.0,91.75,67.06,50.0,100.0,0.0,64.1,77.78,63.64,0.0198394700446059,0.0222678514399657,0.1559792027729636,3.89948006932409,0.0748473909878683,0.6239168110918544,9.98266897746967,10.138648180242631,0.1879487999999999,58.80415944540728,CB,100,85,100,100,100,35,65,46,33,73,52,52,62,50,44,31,54,90,56,46,65,48,90,44,52,96,92,88,85,31,75,90,46,33,58,73,100,100,79,100,100,96,100,100,88,96,100,100,29,58,25,25,67,46,46,58,17,44,31,33,83,50,46,62,38,79,44,52,96,92,88,85,31,75,90,46,25,50,67,92,92,75,96,96,88,96,Prva HNL
Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,67w182dhn27nmdrchqlw9w104,M. Acapandié,Mathieu Acapandié,21,Defender,Madagascar,Defender,140.0,1.0,118.0,3.0,257.0,3.0,1.0,0.0,0.0,0.0,6.0,7.0,18.0,13.0,0.0,471.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,10.0,0.0,0.0,89.86,27.27,16.67,33.33,0.0,46.15,60.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.751592356687897,0.1910828025477706,22.547770700636946,0.5732484076433121,49.10828025477707,0.5732484076433121,0.1910828025477706,0.0,0.0,0.0,1.1464968152866242,1.3375796178343948,3.4394904458598727,2.484076433121019,0.0,0.0,0.0,0.3821656050955413,0.3821656050955413,0.0,0.0,1.1464968152866242,1.910828025477707,0.0,0.0,89.86,27.27,16.67,33.33,0.0,46.15,60.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB/RCB,93,25,93,14,93,32,25,14,18,21,46,50,39,57,50,39,7,25,50,46,25,75,75,50,54,100,29,43,36,39,50,79,93,14,11,25,11,11,7,7,7,7,7,93,21,86,14,100,29,14,14,18,21,50,50,29,50,50,39,7,14,50,46,25,64,86,50,54,100,29,43,36,39,50,79,93,14,11,25,11,11,7,7,7,7,7,Prva HNL
Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,b3fw2tlu6lbj5o6r5vvxakgyx,M. Šego,Michele Sego,26,Attacker,Croatia,Striker,25.0,0.0,28.0,1.0,53.0,4.0,4.0,10.0,8.0,2.0,8.0,8.0,12.0,5.0,4.0,533.0,5.0,19.0,4.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,69.74,50.0,0.0,37.5,50.0,32.43,36.36,100.0,0.9146866226034822,0.225871167075002,0.0,1.0,0.01935132,2.0,0.0,3.0,0.04541939,17.0,4.221388367729831,0.0,4.727954971857411,0.1688555347091932,8.94934333958724,0.6754221388367729,0.6754221388367729,1.6885553470919323,1.350844277673546,0.3377110694183864,1.350844277673546,1.350844277673546,2.026266416510319,0.8442776735459662,0.6754221388367729,0.8442776735459662,3.2082551594746715,0.6754221388367729,0.5065666041275797,0.0,0.5065666041275797,0.1688555347091932,0.1688555347091932,0.0,0.0,69.74,50.0,0.0,37.5,50.0,32.43,36.36,100.0,0.154449898751057,0.0381395966918389,0.0,0.1688555347091932,0.0032675774859287,0.3377110694183864,0.0,0.5065666041275797,0.0076693153846153,2.870544090056285,ST,57,37,20,40,30,10,37,30,37,47,67,60,13,63,73,53,40,17,40,27,73,53,30,53,53,47,57,37,27,80,7,27,87,27,33,7,13,7,60,13,30,20,33,40,37,27,40,27,13,27,27,33,40,53,47,7,40,60,33,40,7,33,27,73,40,33,53,53,47,57,37,27,80,7,27,87,13,27,7,7,7,53,13,20,7,27,Prva HNL
Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,bn8e9wengh3qdepiy0owrrx0,M. Šotiček,Marin Soticek,22,Attacker,Croatia,Striker,16.0,1.0,87.0,5.0,102.0,4.0,10.0,18.0,10.0,8.0,31.0,31.0,31.0,0.0,2.0,496.0,5.0,31.0,11.0,13.0,1.0,7.0,1.0,4.0,0.0,0.0,77.86,71.43,14.29,41.94,27.78,45.59,66.67,100.0,1.32318364125317,0.8863565771658365,9.0,21.0,0.57704963,7.0,9.0,10.0,0.68242525,40.0,2.903225806451613,0.1814516129032258,15.786290322580646,0.907258064516129,18.508064516129032,0.7258064516129032,1.814516129032258,3.2661290322580645,1.814516129032258,1.4516129032258065,5.625,5.625,5.625,0.0,0.3629032258064516,0.907258064516129,5.625,1.995967741935484,2.3588709677419355,0.1814516129032258,1.2701612903225807,0.1814516129032258,0.7258064516129032,0.0,0.0,77.86,71.43,14.29,41.94,27.78,45.59,66.67,100.0,0.240093805872551,0.1608308305341235,1.6330645161290325,3.810483870967742,0.1047065860887096,1.2701612903225807,1.6330645161290325,1.814516129032258,0.1238271622983871,7.258064516129032,LW,25,46,83,54,67,62,75,83,79,92,100,100,58,12,83,71,92,50,92,79,83,17,38,54,54,75,71,42,33,50,33,100,96,67,83,92,83,75,88,83,62,67,75,17,42,92,58,67,67,83,92,75,100,100,100,50,12,83,75,92,50,100,83,92,8,42,54,54,75,71,42,33,50,33,100,96,83,83,92,83,83,67,83,50,75,75,Prva HNL
Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,cs59s6zf7aff0k36b2hhkvnu2,A. Pajaziti,Adrion Pajaziti,23,Midfielder,Albania,Midfielder,123.0,3.0,261.0,15.0,381.0,0.0,9.0,13.0,3.0,10.0,4.0,4.0,19.0,8.0,0.0,580.0,6.0,6.0,9.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,94.31,78.95,21.43,50.0,46.15,38.0,0.0,50.0,0.7580453305561471,0.6056301529700324,9.0,47.0,0.9885043899999996,23.0,66.0,56.0,0.8409845300000003,184.0,19.08620689655172,0.4655172413793103,40.5,2.327586206896552,59.12068965517241,0.0,1.396551724137931,2.0172413793103448,0.4655172413793103,1.5517241379310345,0.6206896551724138,0.6206896551724138,2.9482758620689653,1.2413793103448276,0.0,0.9310344827586208,0.9310344827586208,1.396551724137931,0.3103448275862069,0.3103448275862069,0.3103448275862069,0.3103448275862069,0.6206896551724138,0.0,0.0,94.31,78.95,21.43,50.0,46.15,38.0,0.0,50.0,0.1176277237069883,0.0939770927022464,1.396551724137931,7.293103448275862,0.1533886122413792,3.568965517241379,10.241379310344827,8.689655172413794,0.1304975994827586,28.551724137931032,CM/AM,100,63,100,90,100,17,63,80,37,93,20,20,47,100,30,83,30,70,20,73,47,50,73,53,53,100,93,33,73,73,33,20,50,47,47,90,100,100,100,100,100,73,100,100,53,100,80,100,17,40,53,33,87,7,7,27,87,30,67,20,47,13,60,27,20,53,53,53,100,93,33,73,73,33,20,50,40,40,80,100,100,100,100,100,60,100,Prva HNL
Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,e5z3qvavx4jag4653q536icmi,Alberto del Moral,Alberto del Moral,26,Midfielder,Spain,Midfielder,111.0,0.0,120.0,9.0,231.0,12.0,2.0,1.0,0.0,1.0,5.0,5.0,32.0,6.0,0.0,427.0,0.0,1.0,8.0,3.0,1.0,0.0,11.0,5.0,0.0,0.0,88.17,50.0,0.0,60.0,0.0,57.14,70.59,50.0,0.0556749688622458,0.1875504548365677,1.0,6.0,0.11116737,1.0,26.0,25.0,0.56177309,115.0,23.39578454332553,0.0,25.292740046838407,1.8969555035128804,48.68852459016394,2.529274004683841,0.4215456674473068,0.2107728337236534,0.0,0.2107728337236534,1.053864168618267,1.053864168618267,6.744730679156909,1.2646370023419204,0.0,0.0,0.2107728337236534,1.6861826697892273,0.6323185011709602,0.2107728337236534,0.0,2.318501170960188,1.053864168618267,0.0,0.0,88.17,50.0,0.0,60.0,0.0,57.14,70.59,50.0,0.0117347709545717,0.0395305408320634,0.2107728337236534,1.2646370023419204,0.0234310615925058,0.2107728337236534,5.480093676814988,5.269320843091335,0.1184065060889929,24.238875878220146,DM/CM,71,29,81,62,81,95,40,14,17,36,55,52,69,52,40,19,19,76,50,93,24,81,52,45,52,76,57,29,60,19,71,90,36,10,57,50,45,33,21,81,86,81,71,86,29,81,57,86,95,43,14,17,48,57,52,95,43,40,19,19,81,67,100,24,90,48,45,52,76,57,29,60,19,71,90,36,14,62,57,43,33,14,81,86,86,76,Prva HNL
Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,Alec Van Hoorenbeeck,27,Defender,Belgium,Defender,134.0,0.0,97.0,7.0,231.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,18.0,0.0,360.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,92.03,38.89,0.0,0.0,0.0,66.67,57.14,100.0,0.1112625843685776,0.0519882301449635,0.0,7.0,0.13770649,1.0,16.0,18.0,0.32385957,139.0,33.5,0.0,24.25,1.75,57.75,1.0,0.25,0.25,0.25,0.0,0.0,0.0,3.0,4.5,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,92.03,38.89,0.0,0.0,0.0,66.67,57.14,100.0,0.0278156460921444,0.0129970575362408,0.0,1.75,0.0344266225,0.25,4.0,4.5,0.0809648925,34.75,CB,25,40,60,12,33,19,42,23,33,29,21,21,29,23,44,31,15,73,25,46,25,17,38,44,52,100,29,40,25,31,88,50,98,29,38,29,71,67,52,38,35,21,31,50,40,71,21,58,21,50,21,38,29,21,21,25,38,44,31,17,88,25,46,25,21,73,44,52,100,29,40,25,31,88,50,98,29,42,29,75,79,58,54,52,42,54,Prva HNL
Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,sw0dx2bdqcc3nhjr3hhq10d0,A. Šutalo,Andjelo Sutalo,19,Midfielder,Croatia,Midfielder,5.0,3.0,43.0,3.0,45.0,2.0,5.0,9.0,6.0,3.0,8.0,8.0,13.0,2.0,0.0,244.0,5.0,19.0,4.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,71.43,75.0,30.0,37.5,55.56,40.62,33.33,75.0,0.7164960254917382,0.521712139489238,4.0,7.0,0.28209369,1.0,3.0,6.0,0.6673962799999998,22.0,1.8442622950819672,1.1065573770491803,15.860655737704915,1.1065573770491803,16.598360655737704,0.7377049180327868,1.8442622950819672,3.319672131147541,2.2131147540983607,1.1065573770491803,2.950819672131148,2.950819672131148,4.795081967213115,0.7377049180327868,0.0,1.8442622950819672,7.008196721311475,1.4754098360655736,1.1065573770491803,0.0,0.7377049180327868,0.0,1.1065573770491803,0.0,0.0,71.43,75.0,30.0,37.5,55.56,40.62,33.33,75.0,0.2642813208781001,0.192434805549309,1.4754098360655736,2.581967213114754,0.1040509512295081,0.3688524590163934,1.1065573770491803,2.2131147540983607,0.2461707590163933,8.114754098360656,RM/RCM,33,67,100,33,33,67,67,100,100,100,100,100,67,50,67,100,100,100,67,67,100,50,33,67,67,33,100,100,67,100,67,67,67,100,67,100,67,100,33,67,50,67,50,33,67,100,33,33,67,67,100,100,100,100,100,67,67,67,100,100,100,67,67,100,50,33,67,67,33,100,100,67,100,67,67,67,100,67,100,67,100,33,67,33,100,33,Prva HNL
